id,price_doc
32351,5586255.380663624
32352,9301565.848937135
32353,5586255.380663624
32354,6771629.264719099
32355,5586255.380663624
32356,4468061.634569587
32357,7257775.556044553
32358,7257775.556044553
32359,12700515.264164913
32360,5586255.380663624
32361,7257775.556044553
32362,7257775.556044553
32363,5586255.380663624
32364,4135686.200344673
32365,7257775.556044553
32366,5819472.902579151
32367,5586255.380663624
32368,5586255.380663624
32369,7257775.556044553
32370,3447328.9872239893
32371,7257775.556044553
32372,9301565.848937135
32373,7257775.556044553
32374,12700515.264164913
32375,4135686.200344673
32376,5586255.380663624
32377,5586255.380663624
32378,5586255.380663624
32379,5586255.380663624
32380,9301565.848937135
32381,4135686.200344673
32382,9959501.273744328
32383,9959501.273744328
32384,5586255.380663624
32385,7257775.556044553
32386,9301565.848937135
32387,4135686.200344673
32388,5586255.380663624
32389,7257775.556044553
32390,4135686.200344673
32391,7257775.556044553
32392,5586255.380663624
32393,5586255.380663624
32394,5586255.380663624
32395,5586255.380663624
32396,4135686.200344673
32397,7257775.556044553
32398,5819472.902579151
32399,7257775.556044553
32400,5586255.380663624
32401,6771629.264719099
32402,3447328.9872239893
32403,12700515.264164913
32404,4135686.200344673
32405,12700515.264164913
32406,7318209.986664407
32407,5586255.380663624
32408,4468061.634569587
32409,12700515.264164913
32410,5586255.380663624
32411,5586255.380663624
32412,9301565.848937135
32413,9301565.848937135
32414,9959501.273744328
32415,5819472.902579151
32416,7257775.556044553
32417,5586255.380663624
32418,5586255.380663624
32419,7257775.556044553
32420,7257775.556044553
32421,2232648.994553019
32422,4468061.634569587
32423,7257775.556044553
32424,5586255.380663624
32425,4135686.200344673
32426,7257775.556044553
32427,12700515.264164913
32428,5586255.380663624
32429,9301565.848937135
32430,3447328.9872239893
32431,7257775.556044553
32432,9301565.848937135
32433,3447328.9872239893
32434,9301565.848937135
32435,5586255.380663624
32436,9301565.848937135
32437,9301565.848937135
32438,5586255.380663624
32439,4468061.634569587
32440,5586255.380663624
32441,3798686.2407305688
32442,7257775.556044553
32443,8431377.613095699
32444,4468061.634569587
32445,5819472.902579151
32446,7257775.556044553
32447,8431377.613095699
32448,5586255.380663624
32449,9959501.273744328
32450,5586255.380663624
32451,7257775.556044553
32452,5586255.380663624
32453,5586255.380663624
32454,5586255.380663624
32455,8431377.613095699
32456,5586255.380663624
32457,5586255.380663624
32458,5819472.902579151
32459,7257775.556044553
32460,7257775.556044553
32461,12700515.264164913
32462,6771629.264719099
32463,4468061.634569587
32464,7257775.556044553
32465,4135686.200344673
32466,9959501.273744328
32467,5586255.380663624
32468,7257775.556044553
32469,7257775.556044553
32470,9301565.848937135
32471,17221815.187485136
32472,5586255.380663624
32473,5586255.380663624
32474,4135686.200344673
32475,9959501.273744328
32476,4468061.634569587
32477,4135686.200344673
32478,7257775.556044553
32479,4135686.200344673
32480,9301565.848937135
32481,5586255.380663624
32482,5819472.902579151
32483,9301565.848937135
32484,9959501.273744328
32485,12700515.264164913
32486,5586255.380663624
32487,5586255.380663624
32488,9959501.273744328
32489,9959501.273744328
32490,4468061.634569587
32491,5586255.380663624
32492,9301565.848937135
32493,5819472.902579151
32494,5586255.380663624
32495,5819472.902579151
32496,5819472.902579151
32497,5586255.380663624
32498,9959501.273744328
32499,12700515.264164913
32500,5819472.902579151
32501,7257775.556044553
32502,7257775.556044553
32503,5819472.902579151
32504,4468061.634569587
32505,5586255.380663624
32506,5586255.380663624
32507,3447328.9872239893
32508,7257775.556044553
32509,4468061.634569587
32510,7318209.986664407
32511,5586255.380663624
32512,4468061.634569587
32513,5586255.380663624
32514,5819472.902579151
32515,5586255.380663624
32516,7257775.556044553
32517,9959501.273744328
32518,4135686.200344673
32519,4135686.200344673
32520,3024722.1930337073
32521,5586255.380663624
32522,5586255.380663624
32523,6771629.264719099
32524,5586255.380663624
32525,5586255.380663624
32526,7257775.556044553
32527,8431377.613095699
32528,5586255.380663624
32529,5586255.380663624
32530,5586255.380663624
32531,5586255.380663624
32532,9959501.273744328
32533,5819472.902579151
32534,5586255.380663624
32535,5819472.902579151
32536,12700515.264164913
32537,5586255.380663624
32538,5586255.380663624
32539,5819472.902579151
32540,9301565.848937135
32541,5586255.380663624
32542,5586255.380663624
32543,7257775.556044553
32544,5586255.380663624
32545,5586255.380663624
32546,8431377.613095699
32547,5586255.380663624
32548,4135686.200344673
32549,3447328.9872239893
32550,7257775.556044553
32551,5586255.380663624
32552,5586255.380663624
32553,5586255.380663624
32554,9959501.273744328
32555,8431377.613095699
32556,9301565.848937135
32557,4135686.200344673
32558,5586255.380663624
32559,4468061.634569587
32560,5586255.380663624
32561,5586255.380663624
32562,5586255.380663624
32563,5586255.380663624
32564,5586255.380663624
32565,5586255.380663624
32566,4135686.200344673
32567,4135686.200344673
32568,9301565.848937135
32569,5586255.380663624
32570,4468061.634569587
32571,5586255.380663624
32572,7257775.556044553
32573,7257775.556044553
32574,5819472.902579151
32575,5586255.380663624
32576,7257775.556044553
32577,5586255.380663624
32578,5586255.380663624
32579,8431377.613095699
32580,4468061.634569587
32581,5819472.902579151
32582,7257775.556044553
32583,6771629.264719099
32584,4135686.200344673
32585,4135686.200344673
32586,5819472.902579151
32587,5586255.380663624
32588,5586255.380663624
32589,2974425.4509511357
32590,9301565.848937135
32591,5819472.902579151
32592,4135686.200344673
32593,3447328.9872239893
32594,4135686.200344673
32595,5586255.380663624
32596,9301565.848937135
32597,7257775.556044553
32598,9301565.848937135
32599,6771629.264719099
32600,5819472.902579151
32601,5586255.380663624
32602,7257775.556044553
32603,5586255.380663624
32604,5586255.380663624
32605,4135686.200344673
32606,5586255.380663624
32607,8431377.613095699
32608,7257775.556044553
32609,6771629.264719099
32610,7257775.556044553
32611,5586255.380663624
32612,4135686.200344673
32613,5586255.380663624
32614,8431377.613095699
32615,5586255.380663624
32616,7257775.556044553
32617,7257775.556044553
32618,5586255.380663624
32619,4135686.200344673
32620,7257775.556044553
32621,4468061.634569587
32622,12700515.264164913
32623,9301565.848937135
32624,9959501.273744328
32625,7257775.556044553
32626,5586255.380663624
32627,7257775.556044553
32628,7318209.986664407
32629,9301565.848937135
32630,5586255.380663624
32631,5586255.380663624
32632,5586255.380663624
32633,5586255.380663624
32634,5586255.380663624
32635,7257775.556044553
32636,4468061.634569587
32637,7257775.556044553
32638,5819472.902579151
32639,6771629.264719099
32640,5586255.380663624
32641,5586255.380663624
32642,5586255.380663624
32643,9301565.848937135
32644,5586255.380663624
32645,4468061.634569587
32646,7257775.556044553
32647,9959501.273744328
32648,5586255.380663624
32649,5586255.380663624
32650,5819472.902579151
32651,3024722.1930337073
32652,7257775.556044553
32653,12700515.264164913
32654,5586255.380663624
32655,9959501.273744328
32656,7257775.556044553
32657,5586255.380663624
32658,5586255.380663624
32659,4135686.200344673
32660,7318209.986664407
32661,5586255.380663624
32662,7257775.556044553
32663,8431377.613095699
32664,8431377.613095699
32665,9959501.273744328
32666,7257775.556044553
32667,5586255.380663624
32668,5586255.380663624
32669,12700515.264164913
32670,5586255.380663624
32671,5586255.380663624
32672,5586255.380663624
32673,9301565.848937135
32674,5586255.380663624
32675,5819472.902579151
32676,5819472.902579151
32677,5586255.380663624
32678,7257775.556044553
32679,3447328.9872239893
32680,12700515.264164913
32681,7257775.556044553
32682,5819472.902579151
32683,12700515.264164913
32684,7257775.556044553
32685,5586255.380663624
32686,7257775.556044553
32687,4468061.634569587
32688,5586255.380663624
32689,7257775.556044553
32690,8431377.613095699
32691,5586255.380663624
32692,9959501.273744328
32693,5586255.380663624
32694,6771629.264719099
32695,7257775.556044553
32696,3447328.9872239893
32697,5819472.902579151
32698,5586255.380663624
32699,5586255.380663624
32700,9959501.273744328
32701,9959501.273744328
32702,9301565.848937135
32703,7257775.556044553
32704,9959501.273744328
32705,7257775.556044553
32706,6771629.264719099
32707,7257775.556044553
32708,5586255.380663624
32709,4468061.634569587
32710,12700515.264164913
32711,4468061.634569587
32712,9301565.848937135
32713,5586255.380663624
32714,5586255.380663624
32715,4135686.200344673
32716,4468061.634569587
32717,5586255.380663624
32718,7257775.556044553
32719,5586255.380663624
32720,4468061.634569587
32721,12700515.264164913
32722,5586255.380663624
32723,4135686.200344673
32724,7257775.556044553
32725,12700515.264164913
32726,5586255.380663624
32727,4135686.200344673
32728,9301565.848937135
32729,5586255.380663624
32730,7257775.556044553
32731,5819472.902579151
32732,5819472.902579151
32733,5819472.902579151
32734,3798686.2407305688
32735,5586255.380663624
32736,4135686.200344673
32737,5586255.380663624
32738,7257775.556044553
32739,26867902.525674306
32740,7257775.556044553
32741,5586255.380663624
32742,7257775.556044553
32743,5819472.902579151
32744,9959501.273744328
32745,4468061.634569587
32746,9959501.273744328
32747,5586255.380663624
32748,5586255.380663624
32749,4135686.200344673
32750,7257775.556044553
32751,5586255.380663624
32752,26867902.525674306
32753,5586255.380663624
32754,7257775.556044553
32755,7257775.556044553
32756,5586255.380663624
32757,9959501.273744328
32758,5586255.380663624
32759,4468061.634569587
32760,5586255.380663624
32761,5586255.380663624
32762,7257775.556044553
32763,5586255.380663624
32764,7257775.556044553
32765,4135686.200344673
32766,5586255.380663624
32767,5586255.380663624
32768,5586255.380663624
32769,5586255.380663624
32770,7257775.556044553
32771,9959501.273744328
32772,17221815.187485136
32773,5586255.380663624
32774,7257775.556044553
32775,5586255.380663624
32776,4468061.634569587
32777,4468061.634569587
32778,5586255.380663624
32779,4135686.200344673
32780,5586255.380663624
32781,7257775.556044553
32782,5586255.380663624
32783,5586255.380663624
32784,9959501.273744328
32785,5819472.902579151
32786,5586255.380663624
32787,7257775.556044553
32788,4468061.634569587
32789,5586255.380663624
32790,5586255.380663624
32791,5819472.902579151
32792,4468061.634569587
32793,12700515.264164913
32794,2232648.994553019
32795,4468061.634569587
32796,7257775.556044553
32797,4468061.634569587
32798,5586255.380663624
32799,9959501.273744328
32800,3447328.9872239893
32801,5586255.380663624
32802,9301565.848937135
32803,4468061.634569587
32804,9301565.848937135
32805,9959501.273744328
32806,5586255.380663624
32807,5586255.380663624
32808,5586255.380663624
32809,8431377.613095699
32810,5586255.380663624
32811,5586255.380663624
32812,5586255.380663624
32813,5586255.380663624
32814,4135686.200344673
32815,5586255.380663624
32816,4135686.200344673
32817,5586255.380663624
32818,7257775.556044553
32819,2974425.4509511357
32820,4468061.634569587
32821,12700515.264164913
32822,5586255.380663624
32823,8431377.613095699
32824,5819472.902579151
32825,5586255.380663624
32826,9301565.848937135
32827,7257775.556044553
32828,5586255.380663624
32829,5586255.380663624
32830,5819472.902579151
32831,5586255.380663624
32832,3447328.9872239893
32833,12700515.264164913
32834,9301565.848937135
32835,5586255.380663624
32836,5586255.380663624
32837,5586255.380663624
32838,4468061.634569587
32839,3152866.865704156
32840,5586255.380663624
32841,5586255.380663624
32842,5586255.380663624
32843,4135686.200344673
32844,5819472.902579151
32845,7257775.556044553
32846,9301565.848937135
32847,3447328.9872239893
32848,7257775.556044553
32849,4135686.200344673
32850,5586255.380663624
32851,9301565.848937135
32852,3447328.9872239893
32853,4135686.200344673
32854,7257775.556044553
32855,9301565.848937135
32856,4468061.634569587
32857,7257775.556044553
32858,3447328.9872239893
32859,5586255.380663624
32860,7257775.556044553
32861,4468061.634569587
32862,7257775.556044553
32863,5586255.380663624
32864,5586255.380663624
32865,6771629.264719099
32866,3447328.9872239893
32867,3447328.9872239893
32868,9301565.848937135
32869,7257775.556044553
32870,5586255.380663624
32871,6771629.264719099
32872,9301565.848937135
32873,4468061.634569587
32874,5586255.380663624
32875,7257775.556044553
32876,5586255.380663624
32877,9959501.273744328
32878,7257775.556044553
32879,4135686.200344673
32880,5586255.380663624
32881,7257775.556044553
32882,7257775.556044553
32883,5586255.380663624
32884,7257775.556044553
32885,5819472.902579151
32886,4468061.634569587
32887,5819472.902579151
32888,6771629.264719099
32889,4135686.200344673
32890,4135686.200344673
32891,7257775.556044553
32892,4468061.634569587
32893,7257775.556044553
32894,5586255.380663624
32895,7257775.556044553
32896,5586255.380663624
32897,2974425.4509511357
32898,8431377.613095699
32899,7257775.556044553
32900,5586255.380663624
32901,5586255.380663624
32902,7257775.556044553
32903,5819472.902579151
32904,9959501.273744328
32905,5586255.380663624
32906,5586255.380663624
32907,5586255.380663624
32908,5819472.902579151
32909,3024722.1930337073
32910,7257775.556044553
32911,5586255.380663624
32912,6771629.264719099
32913,6771629.264719099
32914,4135686.200344673
32915,6771629.264719099
32916,7257775.556044553
32917,5586255.380663624
32918,7257775.556044553
32919,9301565.848937135
32920,4468061.634569587
32921,5819472.902579151
32922,5586255.380663624
32923,5586255.380663624
32924,3024722.1930337073
32925,4468061.634569587
32926,4135686.200344673
32927,7257775.556044553
32928,5586255.380663624
32929,9301565.848937135
32930,5586255.380663624
32931,7257775.556044553
32932,5586255.380663624
32933,5586255.380663624
32934,4468061.634569587
32935,9301565.848937135
32936,5586255.380663624
32937,4468061.634569587
32938,7257775.556044553
32939,5819472.902579151
32940,5819472.902579151
32941,6771629.264719099
32942,7257775.556044553
32943,4468061.634569587
32944,5819472.902579151
32945,5586255.380663624
32946,5819472.902579151
32947,7318209.986664407
32948,9301565.848937135
32949,5586255.380663624
32950,5586255.380663624
32951,7257775.556044553
32952,7257775.556044553
32953,5586255.380663624
32954,7257775.556044553
32955,9959501.273744328
32956,5586255.380663624
32957,7257775.556044553
32958,12700515.264164913
32959,9959501.273744328
32960,5819472.902579151
32961,9301565.848937135
32962,5819472.902579151
32963,9301565.848937135
32964,4468061.634569587
32965,7257775.556044553
32966,5586255.380663624
32967,5586255.380663624
32968,5586255.380663624
32969,5586255.380663624
32970,5586255.380663624
32971,5819472.902579151
32972,4468061.634569587
32973,5586255.380663624
32974,6771629.264719099
32975,6771629.264719099
32976,5586255.380663624
32977,7257775.556044553
32978,5586255.380663624
32979,5819472.902579151
32980,5819472.902579151
32981,5586255.380663624
32982,5586255.380663624
32983,5586255.380663624
32984,4468061.634569587
32985,4468061.634569587
32986,5819472.902579151
32987,6771629.264719099
32988,5586255.380663624
32989,5586255.380663624
32990,7257775.556044553
32991,3447328.9872239893
32992,7257775.556044553
32993,4468061.634569587
32994,3447328.9872239893
32995,7257775.556044553
32996,7257775.556044553
32997,7257775.556044553
32998,12700515.264164913
32999,4135686.200344673
33000,5586255.380663624
33001,7257775.556044553
33002,5586255.380663624
33003,4135686.200344673
33004,5586255.380663624
33005,5230398.522461839
33006,9959501.273744328
33007,5586255.380663624
33008,3447328.9872239893
33009,5586255.380663624
33010,5586255.380663624
33011,5586255.380663624
33012,4468061.634569587
33013,4135686.200344673
33014,5819472.902579151
33015,5586255.380663624
33016,4135686.200344673
33017,4468061.634569587
33018,4468061.634569587
33019,7257775.556044553
33020,5586255.380663624
33021,6771629.264719099
33022,5586255.380663624
33023,5819472.902579151
33024,6771629.264719099
33025,5586255.380663624
33026,5819472.902579151
33027,4135686.200344673
33028,5586255.380663624
33029,5586255.380663624
33030,8431377.613095699
33031,5586255.380663624
33032,7257775.556044553
33033,5586255.380663624
33034,4135686.200344673
33035,7257775.556044553
33036,5586255.380663624
33037,5586255.380663624
33038,5586255.380663624
33039,9959501.273744328
33040,9301565.848937135
33041,4135686.200344673
33042,7257775.556044553
33043,5586255.380663624
33044,5586255.380663624
33045,9301565.848937135
33046,6771629.264719099
33047,9301565.848937135
33048,9301565.848937135
33049,17221815.187485136
33050,9301565.848937135
33051,5586255.380663624
33052,9301565.848937135
33053,7257775.556044553
33054,4135686.200344673
33055,9959501.273744328
33056,7257775.556044553
33057,5819472.902579151
33058,5586255.380663624
33059,7257775.556044553
33060,4468061.634569587
33061,4135686.200344673
33062,5586255.380663624
33063,6771629.264719099
33064,5819472.902579151
33065,7257775.556044553
33066,9301565.848937135
33067,5586255.380663624
33068,5586255.380663624
33069,9959501.273744328
33070,6771629.264719099
33071,12700515.264164913
33072,5586255.380663624
33073,4468061.634569587
33074,12700515.264164913
33075,5819472.902579151
33076,6771629.264719099
33077,5586255.380663624
33078,5819472.902579151
33079,9959501.273744328
33080,7257775.556044553
33081,12700515.264164913
33082,8431377.613095699
33083,5586255.380663624
33084,5586255.380663624
33085,9301565.848937135
33086,9301565.848937135
33087,4468061.634569587
33088,4468061.634569587
33089,9959501.273744328
33090,7257775.556044553
33091,5586255.380663624
33092,7257775.556044553
33093,12700515.264164913
33094,5586255.380663624
33095,4135686.200344673
33096,7257775.556044553
33097,5586255.380663624
33098,5586255.380663624
33099,5586255.380663624
33100,7257775.556044553
33101,4468061.634569587
33102,5586255.380663624
33103,4468061.634569587
33104,5586255.380663624
33105,9959501.273744328
33106,4468061.634569587
33107,4135686.200344673
33108,12700515.264164913
33109,5586255.380663624
33110,5819472.902579151
33111,5586255.380663624
33112,5819472.902579151
33113,5586255.380663624
33114,4468061.634569587
33115,7257775.556044553
33116,5586255.380663624
33117,4468061.634569587
33118,9959501.273744328
33119,12700515.264164913
33120,3447328.9872239893
33121,5586255.380663624
33122,4468061.634569587
33123,26867902.525674306
33124,4468061.634569587
33125,5586255.380663624
33126,5586255.380663624
33127,5586255.380663624
33128,7257775.556044553
33129,9959501.273744328
33130,8431377.613095699
33131,8431377.613095699
33132,4468061.634569587
33133,26867902.525674306
33134,7257775.556044553
33135,9959501.273744328
33136,7257775.556044553
33137,4135686.200344673
33138,12700515.264164913
33139,5586255.380663624
33140,5586255.380663624
33141,5586255.380663624
33142,7257775.556044553
33143,4135686.200344673
33144,5586255.380663624
33145,7257775.556044553
33146,5586255.380663624
33147,4135686.200344673
33148,5586255.380663624
33149,12700515.264164913
33150,5586255.380663624
33151,5586255.380663624
33152,9959501.273744328
33153,7318209.986664407
33154,7257775.556044553
33155,9959501.273744328
33156,9301565.848937135
33157,5586255.380663624
33158,12700515.264164913
33159,4468061.634569587
33160,5586255.380663624
33161,5586255.380663624
33162,7257775.556044553
33163,5586255.380663624
33164,5586255.380663624
33165,7257775.556044553
33166,5586255.380663624
33167,4468061.634569587
33168,9301565.848937135
33169,5586255.380663624
33170,5586255.380663624
33171,7257775.556044553
33172,9959501.273744328
33173,4468061.634569587
33174,5586255.380663624
33175,4135686.200344673
33176,5586255.380663624
33177,5586255.380663624
33178,5586255.380663624
33179,9959501.273744328
33180,5586255.380663624
33181,5586255.380663624
33182,5586255.380663624
33183,5586255.380663624
33184,2974425.4509511357
33185,7257775.556044553
33186,4468061.634569587
33187,5586255.380663624
33188,5586255.380663624
33189,12700515.264164913
33190,5586255.380663624
33191,12700515.264164913
33192,7257775.556044553
33193,7257775.556044553
33194,5819472.902579151
33195,5586255.380663624
33196,4468061.634569587
33197,7257775.556044553
33198,5586255.380663624
33199,6771629.264719099
33200,3447328.9872239893
33201,5586255.380663624
33202,8431377.613095699
33203,7257775.556044553
33204,5586255.380663624
33205,5819472.902579151
33206,5586255.380663624
33207,8431377.613095699
33208,9301565.848937135
33209,7257775.556044553
33210,3447328.9872239893
33211,5586255.380663624
33212,5586255.380663624
33213,4468061.634569587
33214,5586255.380663624
33215,4135686.200344673
33216,4135686.200344673
33217,4135686.200344673
33218,4468061.634569587
33219,4135686.200344673
33220,7257775.556044553
33221,4468061.634569587
33222,5586255.380663624
33223,2232648.994553019
33224,7257775.556044553
33225,5586255.380663624
33226,5819472.902579151
33227,4135686.200344673
33228,4135686.200344673
33229,7257775.556044553
33230,5586255.380663624
33231,7257775.556044553
33232,7257775.556044553
33233,9301565.848937135
33234,12700515.264164913
33235,6771629.264719099
33236,7257775.556044553
33237,9959501.273744328
33238,7257775.556044553
33239,5586255.380663624
33240,5586255.380663624
33241,5586255.380663624
33242,4468061.634569587
33243,4468061.634569587
33244,12700515.264164913
33245,5586255.380663624
33246,5586255.380663624
33247,4135686.200344673
33248,9959501.273744328
33249,12700515.264164913
33250,7257775.556044553
33251,7257775.556044553
33252,9959501.273744328
33253,5586255.380663624
33254,4468061.634569587
33255,7257775.556044553
33256,7257775.556044553
33257,5819472.902579151
33258,17221815.187485136
33259,4468061.634569587
33260,5819472.902579151
33261,7257775.556044553
33262,7257775.556044553
33263,5819472.902579151
33264,5819472.902579151
33265,9959501.273744328
33266,5586255.380663624
33267,7257775.556044553
33268,5586255.380663624
33269,5586255.380663624
33270,4468061.634569587
33271,5586255.380663624
33272,4468061.634569587
33273,5819472.902579151
33274,5586255.380663624
33275,7257775.556044553
33276,7257775.556044553
33277,5586255.380663624
33278,4468061.634569587
33279,5586255.380663624
33280,5586255.380663624
33281,4468061.634569587
33282,7257775.556044553
33283,6771629.264719099
33284,5586255.380663624
33285,9959501.273744328
33286,5586255.380663624
33287,4135686.200344673
33288,12700515.264164913
33289,4468061.634569587
33290,5586255.380663624
33291,5819472.902579151
33292,8431377.613095699
33293,7257775.556044553
33294,5586255.380663624
33295,5586255.380663624
33296,4135686.200344673
33297,5586255.380663624
33298,7257775.556044553
33299,9959501.273744328
33300,4135686.200344673
33301,7257775.556044553
33302,4468061.634569587
33303,9301565.848937135
33304,9959501.273744328
33305,5586255.380663624
33306,5586255.380663624
33307,9301565.848937135
33308,6771629.264719099
33309,5586255.380663624
33310,12700515.264164913
33311,5586255.380663624
33312,4135686.200344673
33313,3798686.2407305688
33314,12700515.264164913
33315,1638642.5839737891
33316,7257775.556044553
33317,8431377.613095699
33318,6771629.264719099
33319,4468061.634569587
33320,9301565.848937135
33321,5819472.902579151
33322,4468061.634569587
33323,6771629.264719099
33324,12700515.264164913
33325,3762421.8296735003
33326,7257775.556044553
33327,5586255.380663624
33328,5586255.380663624
33329,9301565.848937135
33330,3447328.9872239893
33331,12700515.264164913
33332,5586255.380663624
33333,9301565.848937135
33334,4468061.634569587
33335,9301565.848937135
33336,7318209.986664407
33337,3447328.9872239893
33338,9301565.848937135
33339,5586255.380663624
33340,7257775.556044553
33341,7257775.556044553
33342,12700515.264164913
33343,5586255.380663624
33344,5586255.380663624
33345,5586255.380663624
33346,9301565.848937135
33347,12700515.264164913
33348,5586255.380663624
33349,5586255.380663624
33350,5819472.902579151
33351,9959501.273744328
33352,5586255.380663624
33353,5586255.380663624
33354,7257775.556044553
33355,5586255.380663624
33356,7257775.556044553
33357,7257775.556044553
33358,3024722.1930337073
33359,9301565.848937135
33360,5586255.380663624
33361,9301565.848937135
33362,3447328.9872239893
33363,5586255.380663624
33364,7257775.556044553
33365,7257775.556044553
33366,12700515.264164913
33367,5586255.380663624
33368,7257775.556044553
33369,5819472.902579151
33370,5586255.380663624
33371,5586255.380663624
33372,4468061.634569587
33373,5586255.380663624
33374,5586255.380663624
33375,5586255.380663624
33376,5586255.380663624
33377,7257775.556044553
33378,17221815.187485136
33379,5586255.380663624
33380,5819472.902579151
33381,5586255.380663624
33382,4135686.200344673
33383,9301565.848937135
33384,8431377.613095699
33385,2232648.994553019
33386,9301565.848937135
33387,7257775.556044553
33388,7257775.556044553
33389,4135686.200344673
33390,5586255.380663624
33391,5819472.902579151
33392,9959501.273744328
33393,7257775.556044553
33394,5819472.902579151
33395,8431377.613095699
33396,9301565.848937135
33397,5586255.380663624
33398,5586255.380663624
33399,12700515.264164913
33400,12700515.264164913
33401,12700515.264164913
33402,3447328.9872239893
33403,6771629.264719099
33404,9301565.848937135
33405,8431377.613095699
33406,5586255.380663624
33407,5586255.380663624
33408,9301565.848937135
33409,12700515.264164913
33410,5586255.380663624
33411,5586255.380663624
33412,9959501.273744328
33413,4135686.200344673
33414,7257775.556044553
33415,12700515.264164913
33416,9959501.273744328
33417,5586255.380663624
33418,5586255.380663624
33419,7257775.556044553
33420,12700515.264164913
33421,7257775.556044553
33422,5819472.902579151
33423,3447328.9872239893
33424,5586255.380663624
33425,5586255.380663624
33426,7257775.556044553
33427,17221815.187485136
33428,5586255.380663624
33429,4135686.200344673
33430,4135686.200344673
33431,4135686.200344673
33432,5586255.380663624
33433,5586255.380663624
33434,7318209.986664407
33435,7257775.556044553
33436,5819472.902579151
33437,5586255.380663624
33438,5586255.380663624
33439,3447328.9872239893
33440,5819472.902579151
33441,5586255.380663624
33442,8431377.613095699
33443,5586255.380663624
33444,12700515.264164913
33445,4135686.200344673
33446,7257775.556044553
33447,4135686.200344673
33448,5586255.380663624
33449,17221815.187485136
33450,5586255.380663624
33451,12700515.264164913
33452,7257775.556044553
33453,5586255.380663624
33454,5586255.380663624
33455,7257775.556044553
33456,7257775.556044553
33457,4468061.634569587
33458,4135686.200344673
33459,26867902.525674306
33460,7257775.556044553
33461,9959501.273744328
33462,5819472.902579151
33463,5586255.380663624
33464,12700515.264164913
33465,5586255.380663624
33466,4468061.634569587
33467,5586255.380663624
33468,5586255.380663624
33469,9959501.273744328
33470,5586255.380663624
33471,3024722.1930337073
33472,9301565.848937135
33473,7257775.556044553
33474,4468061.634569587
33475,4255638.324833656
33476,5586255.380663624
33477,7257775.556044553
33478,5586255.380663624
33479,9301565.848937135
33480,5586255.380663624
33481,7257775.556044553
33482,5586255.380663624
33483,7318209.986664407
33484,5586255.380663624
33485,12700515.264164913
33486,12700515.264164913
33487,5586255.380663624
33488,9959501.273744328
33489,7257775.556044553
33490,9959501.273744328
33491,7257775.556044553
33492,5586255.380663624
33493,6771629.264719099
33494,5586255.380663624
33495,9301565.848937135
33496,7257775.556044553
33497,9959501.273744328
33498,7257775.556044553
33499,5586255.380663624
33500,7257775.556044553
33501,5586255.380663624
33502,5586255.380663624
33503,7257775.556044553
33504,9959501.273744328
33505,5586255.380663624
33506,7257775.556044553
33507,7257775.556044553
33508,5586255.380663624
33509,5586255.380663624
33510,9301565.848937135
33511,5586255.380663624
33512,5819472.902579151
33513,9959501.273744328
33514,4135686.200344673
33515,4135686.200344673
33516,5586255.380663624
33517,5586255.380663624
33518,5586255.380663624
33519,5586255.380663624
33520,5819472.902579151
33521,7257775.556044553
33522,4135686.200344673
33523,5586255.380663624
33524,6771629.264719099
33525,5586255.380663624
33526,7257775.556044553
33527,5586255.380663624
33528,4468061.634569587
33529,4468061.634569587
33530,5586255.380663624
33531,5586255.380663624
33532,4468061.634569587
33533,5586255.380663624
33534,4135686.200344673
33535,6771629.264719099
33536,7257775.556044553
33537,4135686.200344673
33538,7257775.556044553
33539,9959501.273744328
33540,7257775.556044553
33541,9301565.848937135
33542,12700515.264164913
33543,7257775.556044553
33544,7257775.556044553
33545,6771629.264719099
33546,5586255.380663624
33547,7257775.556044553
33548,8431377.613095699
33549,7257775.556044553
33550,12700515.264164913
33551,7257775.556044553
33552,7257775.556044553
33553,5586255.380663624
33554,7257775.556044553
33555,12700515.264164913
33556,4468061.634569587
33557,9301565.848937135
33558,26867902.525674306
33559,7257775.556044553
33560,5586255.380663624
33561,3024722.1930337073
33562,7257775.556044553
33563,5586255.380663624
33564,5586255.380663624
33565,7257775.556044553
33566,7257775.556044553
33567,8431377.613095699
33568,2232648.994553019
33569,5586255.380663624
33570,9959501.273744328
33571,2974425.4509511357
33572,5819472.902579151
33573,4135686.200344673
33574,5819472.902579151
33575,5819472.902579151
33576,5586255.380663624
33577,9301565.848937135
33578,12700515.264164913
33579,6771629.264719099
33580,8431377.613095699
33581,7257775.556044553
33582,7257775.556044553
33583,5586255.380663624
33584,4468061.634569587
33585,4468061.634569587
33586,5586255.380663624
33587,5586255.380663624
33588,9301565.848937135
33589,9301565.848937135
33590,4135686.200344673
33591,7257775.556044553
33592,7257775.556044553
33593,4135686.200344673
33594,12700515.264164913
33595,3447328.9872239893
33596,5586255.380663624
33597,5586255.380663624
33598,5586255.380663624
33599,5586255.380663624
33600,4468061.634569587
33601,5819472.902579151
33602,7257775.556044553
33603,7257775.556044553
33604,4135686.200344673
33605,5586255.380663624
33606,5586255.380663624
33607,9301565.848937135
33608,9959501.273744328
33609,5586255.380663624
33610,9959501.273744328
33611,5586255.380663624
33612,4468061.634569587
33613,5586255.380663624
33614,5586255.380663624
33615,5586255.380663624
33616,5586255.380663624
33617,5586255.380663624
